Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.590700	0.809499	79.606000	74.340000	
0.100000	0.591401	0.868715	79.600000	72.250000	
0.100000	0.590694	0.868574	79.698000	71.730000	
0.100000	0.588339	0.692307	79.626000	77.110000	
0.100000	0.585699	0.648872	79.776000	77.960000	
0.100000	0.582221	0.733530	80.042000	75.530000	
0.100000	0.585363	0.670640	79.674000	76.800000	
0.100000	0.579176	0.723509	80.140000	76.440000	
0.100000	0.583117	0.719262	79.782000	76.580000	
0.100000	0.583000	0.772598	79.980000	74.690000	
0.100000	0.580164	0.838101	80.048000	72.760000	
0.100000	0.574813	0.694431	80.380000	76.920000	
0.100000	0.581375	0.682457	79.772000	77.550000	
0.100000	0.576809	0.668225	80.250000	77.120000	
0.100000	0.580090	0.784261	80.104000	74.650000	
0.100000	0.581209	0.663907	79.992000	77.440000	
0.100000	0.576037	0.867991	80.138000	73.670000	
0.010000	0.459903	0.466969	84.326000	83.970000	
0.010000	0.428167	0.463226	85.378000	84.240000	
0.010000	0.418343	0.454278	85.626000	84.480000	
0.010000	0.407796	0.457957	85.946000	84.530000	
0.010000	0.405675	0.455307	85.930000	84.440000	
0.010000	0.397672	0.443522	86.438000	84.760000	
0.010000	0.391338	0.462495	86.564000	84.370000	
0.010000	0.391127	0.448496	86.462000	84.640000	
0.010000	0.391006	0.446185	86.424000	84.810000	
0.010000	0.388097	0.449206	86.676000	84.930000	
0.010000	0.385672	0.446581	86.774000	84.570000	
0.010000	0.382488	0.448646	86.906000	84.960000	
0.010000	0.382571	0.447802	86.828000	84.850000	
0.010000	0.377087	0.454669	87.000000	84.700000	
0.010000	0.376709	0.446380	87.242000	84.580000	
0.010000	0.379597	0.451107	86.962000	85.010000	
0.010000	0.376061	0.444024	87.048000	84.850000	
0.010000	0.370399	0.442372	87.336000	85.240000	
0.010000	0.370400	0.441980	87.198000	84.780000	
0.010000	0.371024	0.443789	87.178000	85.020000	
0.010000	0.369190	0.432842	87.228000	85.540000	
0.010000	0.364110	0.437174	87.448000	85.440000	
0.010000	0.367307	0.438443	87.358000	85.250000	
0.010000	0.365997	0.445635	87.346000	85.130000	
0.010000	0.365454	0.453831	87.404000	84.950000	
0.010000	0.367139	0.444892	87.294000	84.890000	
0.010000	0.361848	0.454382	87.594000	84.920000	
0.010000	0.364089	0.454280	87.406000	84.580000	
0.010000	0.361651	0.447066	87.458000	84.890000	
0.010000	0.361868	0.459751	87.560000	84.560000	
0.010000	0.361339	0.447527	87.584000	84.770000	
0.010000	0.363488	0.458730	87.414000	84.910000	
0.010000	0.363990	0.453867	87.434000	84.690000	
0.010000	0.358468	0.448821	87.744000	84.890000	
0.010000	0.357726	0.447285	87.496000	85.270000	
0.010000	0.357818	0.452862	87.642000	84.590000	
0.010000	0.357775	0.470744	87.682000	84.460000	
0.010000	0.359682	0.455795	87.554000	84.590000	
0.010000	0.358751	0.444948	87.596000	84.920000	
0.010000	0.360124	0.462432	87.580000	84.560000	
0.001000	0.332707	0.411434	88.650000	86.270000	
0.001000	0.324510	0.410337	88.870000	86.200000	
0.001000	0.322899	0.411786	88.930000	86.140000	
0.001000	0.322715	0.407604	89.018000	86.360000	
0.001000	0.318187	0.408769	89.144000	86.260000	
0.001000	0.317066	0.405361	89.104000	86.200000	
0.001000	0.318292	0.407879	89.038000	86.110000	
0.001000	0.315250	0.410871	89.164000	86.020000	
0.001000	0.314020	0.410659	89.178000	86.080000	
0.001000	0.315805	0.409912	89.272000	85.940000	
0.001000	0.312481	0.406667	89.312000	86.130000	
0.001000	0.311656	0.409140	89.260000	86.100000	
0.001000	0.314305	0.406897	89.172000	86.250000	
0.001000	0.311366	0.410957	89.318000	86.080000	
0.001000	0.310942	0.410914	89.504000	86.150000	
0.001000	0.311602	0.407710	89.380000	86.260000	
0.001000	0.313010	0.408761	89.330000	86.190000	
0.001000	0.311154	0.411231	89.322000	86.340000	
0.001000	0.311810	0.409601	89.242000	86.150000	
0.001000	0.310634	0.407704	89.468000	86.300000	
0.001000	0.311262	0.415050	89.410000	86.000000	
0.001000	0.310009	0.409546	89.442000	86.200000	
0.001000	0.310205	0.406119	89.230000	86.490000	
0.001000	0.310847	0.409844	89.320000	86.230000	
0.001000	0.310935	0.405096	89.326000	86.300000	
0.001000	0.309867	0.407424	89.428000	86.150000	
0.001000	0.311647	0.409679	89.416000	86.100000	
0.001000	0.310779	0.409135	89.374000	86.190000	
0.001000	0.310001	0.407075	89.468000	86.340000	
0.001000	0.307782	0.409974	89.478000	86.210000	
0.001000	0.307163	0.407688	89.468000	86.290000	
0.001000	0.309120	0.405423	89.420000	86.270000	
0.001000	0.308364	0.408314	89.434000	86.290000	
0.001000	0.308131	0.409634	89.462000	86.140000	
0.001000	0.310149	0.407856	89.376000	86.380000	
0.001000	0.307877	0.408758	89.478000	86.470000	
0.001000	0.307423	0.407496	89.480000	86.300000	
0.001000	0.308043	0.407190	89.418000	86.250000	
0.001000	0.305840	0.407344	89.494000	86.240000	
0.001000	0.303038	0.408655	89.726000	86.390000	
