Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.656665	0.697118	77.206000	75.800000	
0.100000	0.656804	0.727005	77.228000	75.040000	
0.100000	0.657989	0.683314	76.972000	76.590000	
0.010000	0.560049	0.562742	80.596000	80.060000	
0.010000	0.530752	0.566084	81.716000	80.150000	
0.010000	0.522633	0.554348	81.692000	80.740000	
0.010000	0.516211	0.551255	82.212000	80.830000	
0.010000	0.516235	0.544292	82.124000	81.190000	
0.010000	0.514397	0.550980	82.162000	81.090000	
0.010000	0.507592	0.537452	82.382000	81.290000	
0.010000	0.508936	0.541070	82.214000	81.380000	
0.010000	0.503519	0.543057	82.556000	81.390000	
0.010000	0.501225	0.554184	82.754000	81.070000	
0.010000	0.502774	0.543544	82.290000	81.120000	
0.010000	0.500759	0.542482	82.594000	81.050000	
0.010000	0.502134	0.545302	82.550000	81.410000	
0.010000	0.502028	0.537181	82.672000	81.560000	
0.010000	0.496526	0.541495	82.840000	81.240000	
0.010000	0.496985	0.534924	82.646000	81.810000	
0.010000	0.494843	0.538832	82.894000	81.520000	
0.010000	0.496345	0.538201	82.634000	81.520000	
0.010000	0.494246	0.536175	82.828000	81.470000	
0.010000	0.496730	0.542356	82.768000	81.470000	
0.010000	0.495261	0.537786	82.742000	81.300000	
0.010000	0.493032	0.533304	82.970000	81.580000	
0.010000	0.494307	0.530843	83.018000	81.730000	
0.010000	0.493647	0.536149	82.590000	81.500000	
0.010000	0.493304	0.539311	82.844000	81.260000	
0.010000	0.495456	0.537255	82.878000	81.470000	
0.010000	0.494480	0.539091	82.860000	81.550000	
0.010000	0.491312	0.546649	82.934000	81.240000	
0.010000	0.489921	0.541992	83.114000	81.130000	
0.010000	0.492856	0.546556	82.864000	81.180000	
0.010000	0.491197	0.543745	83.022000	81.460000	
0.010000	0.491680	0.552063	82.958000	81.200000	
0.010000	0.491169	0.535397	82.800000	81.440000	
0.010000	0.489848	0.544716	82.958000	81.410000	
0.010000	0.489569	0.547659	83.038000	81.530000	
0.010000	0.491370	0.547410	82.804000	81.640000	
0.010000	0.493478	0.563141	82.944000	81.170000	
0.010000	0.490305	0.557307	82.948000	81.140000	
0.010000	0.491649	0.547423	83.032000	81.110000	
0.010000	0.489847	0.549018	83.046000	81.540000	
0.001000	0.468286	0.514360	83.710000	82.190000	
0.001000	0.460891	0.512977	83.984000	82.150000	
0.001000	0.462816	0.510157	84.004000	82.290000	
0.001000	0.455417	0.514633	84.138000	82.220000	
0.001000	0.460288	0.508143	83.898000	82.520000	
0.001000	0.458244	0.510842	84.246000	82.200000	
0.001000	0.457532	0.508874	84.158000	82.440000	
0.001000	0.460469	0.511645	84.154000	82.350000	
0.001000	0.457877	0.505936	83.994000	82.240000	
0.001000	0.456476	0.509103	84.320000	82.550000	
0.001000	0.457816	0.506708	84.114000	82.490000	
0.001000	0.453102	0.507850	84.160000	82.470000	
0.001000	0.452594	0.510459	84.262000	82.530000	
0.001000	0.455177	0.507562	83.996000	82.300000	
0.001000	0.456231	0.511014	84.076000	82.480000	
0.001000	0.452937	0.509213	84.178000	82.550000	
0.001000	0.454653	0.512599	84.228000	82.400000	
0.001000	0.452395	0.509315	84.266000	82.500000	
0.001000	0.451642	0.512299	84.274000	82.380000	
0.001000	0.455866	0.508732	84.190000	82.370000	
0.001000	0.453450	0.506783	84.016000	82.550000	
0.001000	0.451893	0.509151	84.216000	82.490000	
0.001000	0.451675	0.511938	84.314000	82.430000	
0.001000	0.456230	0.506599	84.126000	82.420000	
0.001000	0.455646	0.508201	84.256000	82.700000	
0.001000	0.451389	0.509450	84.244000	82.590000	
0.001000	0.450009	0.512165	84.384000	82.450000	
0.001000	0.448340	0.511199	84.408000	82.200000	
0.001000	0.451760	0.513901	84.450000	82.410000	
0.001000	0.449986	0.514244	84.326000	82.550000	
0.001000	0.450869	0.514030	84.328000	82.440000	
0.001000	0.450334	0.507527	84.362000	82.490000	
0.001000	0.449502	0.512725	84.344000	82.630000	
0.001000	0.449862	0.507696	84.460000	82.520000	
0.001000	0.448670	0.508862	84.320000	82.290000	
0.001000	0.448731	0.507630	84.406000	82.560000	
0.001000	0.450757	0.508865	84.270000	82.380000	
0.001000	0.448167	0.514824	84.390000	82.370000	
0.001000	0.451406	0.509719	84.286000	82.420000	
0.001000	0.448494	0.508569	84.450000	82.460000	
