Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.508653	0.634867	82.480000	78.920000	
0.100000	0.504396	0.603055	82.488000	79.710000	
0.100000	0.503610	0.697160	82.578000	77.000000	
0.100000	0.509736	0.636701	82.412000	78.870000	
0.100000	0.499670	0.651198	82.690000	78.130000	
0.100000	0.499791	0.533771	82.604000	82.070000	
0.100000	0.503683	0.531707	82.628000	81.760000	
0.100000	0.493970	0.615202	82.834000	80.110000	
0.100000	0.495762	0.560824	82.880000	81.200000	
0.100000	0.494424	0.644991	83.098000	78.940000	
0.100000	0.494694	0.681327	82.758000	77.480000	
0.100000	0.489587	0.594795	83.162000	79.570000	
0.100000	0.490211	0.629093	83.056000	78.740000	
0.100000	0.491640	0.557636	82.954000	81.070000	
0.100000	0.489250	0.582764	83.098000	81.020000	
0.100000	0.487860	0.645155	83.246000	78.800000	
0.100000	0.485764	0.756689	83.154000	75.730000	
0.010000	0.371512	0.384768	87.426000	87.020000	
0.010000	0.338159	0.380531	88.574000	87.200000	
0.010000	0.326638	0.371196	88.782000	87.530000	
0.010000	0.320332	0.372109	88.934000	87.020000	
0.010000	0.315919	0.370245	89.232000	87.270000	
0.010000	0.310505	0.369810	89.422000	87.810000	
0.010000	0.309785	0.373018	89.262000	87.780000	
0.010000	0.303549	0.364459	89.376000	87.930000	
0.010000	0.302159	0.371398	89.666000	87.640000	
0.010000	0.301728	0.363565	89.596000	87.810000	
0.010000	0.293179	0.360477	89.798000	87.970000	
0.010000	0.291913	0.361245	89.932000	88.060000	
0.010000	0.289317	0.363957	89.994000	87.970000	
0.010000	0.288679	0.363301	90.056000	88.070000	
0.010000	0.286603	0.359532	90.112000	87.890000	
0.010000	0.289849	0.364410	89.914000	87.910000	
0.010000	0.287246	0.368130	90.078000	87.840000	
0.010000	0.283016	0.366896	90.186000	87.680000	
0.010000	0.282456	0.373564	90.150000	87.720000	
0.010000	0.284038	0.370704	90.112000	87.880000	
0.010000	0.285353	0.362767	90.166000	87.950000	
0.010000	0.281479	0.370501	90.174000	88.010000	
0.010000	0.278293	0.363408	90.392000	87.830000	
0.010000	0.275701	0.361456	90.388000	88.190000	
0.010000	0.274332	0.365248	90.408000	87.890000	
0.010000	0.276852	0.372807	90.408000	87.800000	
0.010000	0.278063	0.375936	90.388000	87.650000	
0.010000	0.270965	0.361837	90.458000	88.070000	
0.010000	0.272703	0.371940	90.504000	87.960000	
0.010000	0.276592	0.370487	90.346000	87.860000	
0.010000	0.274009	0.368449	90.358000	87.680000	
0.010000	0.272884	0.361425	90.540000	88.150000	
0.010000	0.269818	0.380844	90.684000	87.380000	
0.010000	0.274154	0.363264	90.414000	88.240000	
0.010000	0.269255	0.376506	90.642000	87.670000	
0.010000	0.270067	0.362446	90.526000	88.090000	
0.010000	0.269390	0.378553	90.610000	87.620000	
0.010000	0.266366	0.369284	90.686000	87.810000	
0.010000	0.268197	0.365101	90.704000	88.080000	
0.010000	0.267188	0.369841	90.600000	87.820000	
0.001000	0.242297	0.344738	91.464000	88.600000	
0.001000	0.235849	0.340926	91.984000	88.500000	
0.001000	0.231591	0.337226	92.074000	88.640000	
0.001000	0.226637	0.340169	92.222000	88.720000	
0.001000	0.230127	0.337752	92.084000	88.840000	
0.001000	0.225901	0.336605	92.244000	88.560000	
0.001000	0.226369	0.336810	92.124000	88.730000	
0.001000	0.226585	0.341188	92.288000	88.630000	
0.001000	0.223153	0.338212	92.228000	88.620000	
0.001000	0.228140	0.339565	92.130000	88.750000	
0.001000	0.222335	0.337485	92.394000	88.650000	
0.001000	0.222870	0.337208	92.192000	88.790000	
0.001000	0.222105	0.341032	92.266000	88.640000	
0.001000	0.222126	0.346523	92.360000	88.600000	
0.001000	0.219324	0.345019	92.526000	88.650000	
0.001000	0.222813	0.340052	92.270000	88.760000	
0.001000	0.220898	0.340558	92.398000	88.660000	
0.001000	0.222572	0.339391	92.240000	88.760000	
0.001000	0.219626	0.336513	92.450000	88.600000	
0.001000	0.220331	0.339194	92.380000	88.740000	
0.001000	0.216066	0.341135	92.536000	88.530000	
0.001000	0.216287	0.339407	92.552000	88.670000	
0.001000	0.220194	0.337151	92.348000	88.690000	
0.001000	0.215134	0.340606	92.568000	88.660000	
0.001000	0.216756	0.341511	92.522000	88.570000	
0.001000	0.217347	0.340177	92.572000	88.610000	
0.001000	0.215913	0.338432	92.500000	88.700000	
0.001000	0.217919	0.345918	92.450000	88.590000	
0.001000	0.215546	0.341206	92.452000	88.830000	
0.001000	0.214414	0.340878	92.496000	88.860000	
0.001000	0.217935	0.342136	92.518000	88.770000	
0.001000	0.214810	0.343415	92.478000	88.780000	
0.001000	0.217938	0.344186	92.468000	88.560000	
0.001000	0.215340	0.344491	92.458000	88.850000	
0.001000	0.215833	0.343082	92.498000	88.820000	
0.001000	0.218017	0.342862	92.488000	88.810000	
0.001000	0.212084	0.343077	92.640000	88.790000	
0.001000	0.212576	0.344233	92.622000	88.620000	
0.001000	0.213023	0.341476	92.658000	88.880000	
0.001000	0.214897	0.339820	92.602000	88.930000	
