Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.535364	0.617148	81.586000	78.980000	
0.100000	0.534086	0.674006	81.506000	77.450000	
0.100000	0.529393	0.624251	81.694000	78.200000	
0.100000	0.536364	0.666195	81.492000	77.180000	
0.010000	0.414351	0.433318	85.912000	84.900000	
0.010000	0.385372	0.424004	86.772000	85.330000	
0.010000	0.375013	0.417458	87.182000	85.560000	
0.010000	0.362540	0.420123	87.540000	85.470000	
0.010000	0.359239	0.425085	87.680000	85.310000	
0.010000	0.354678	0.416594	87.886000	85.930000	
0.010000	0.349002	0.417819	87.784000	85.760000	
0.010000	0.346150	0.410427	88.012000	86.070000	
0.010000	0.344946	0.411459	88.086000	86.100000	
0.010000	0.342011	0.406734	88.204000	86.220000	
0.010000	0.340989	0.420209	88.160000	85.890000	
0.010000	0.337454	0.413994	88.334000	86.050000	
0.010000	0.335473	0.420621	88.492000	85.470000	
0.010000	0.331751	0.418002	88.496000	85.770000	
0.010000	0.332997	0.405717	88.540000	85.970000	
0.010000	0.327809	0.407786	88.614000	86.310000	
0.010000	0.332483	0.410909	88.454000	86.220000	
0.010000	0.324174	0.406055	88.748000	86.030000	
0.010000	0.325464	0.401221	88.748000	86.340000	
0.010000	0.322949	0.418717	88.818000	85.740000	
0.010000	0.323905	0.413781	88.838000	86.210000	
0.010000	0.323468	0.407561	88.814000	86.250000	
0.010000	0.321943	0.414099	88.744000	86.200000	
0.010000	0.320855	0.417352	88.900000	85.720000	
0.010000	0.318282	0.405045	88.926000	86.490000	
0.010000	0.319406	0.414713	88.940000	86.110000	
0.010000	0.318316	0.403945	88.884000	86.210000	
0.010000	0.317338	0.410546	88.988000	86.340000	
0.010000	0.315075	0.405784	88.972000	86.340000	
0.010000	0.316247	0.426549	89.172000	85.640000	
0.010000	0.314263	0.419099	89.154000	86.120000	
0.010000	0.315767	0.428615	89.030000	85.650000	
0.010000	0.315527	0.403964	89.118000	86.740000	
0.010000	0.318136	0.419541	88.926000	85.880000	
0.010000	0.313482	0.415013	89.222000	86.120000	
0.010000	0.313958	0.412693	89.174000	86.320000	
0.010000	0.314455	0.418222	89.128000	86.100000	
0.010000	0.311333	0.424786	89.256000	86.020000	
0.010000	0.314311	0.446630	89.080000	85.380000	
0.010000	0.311774	0.406720	89.196000	86.410000	
0.001000	0.286824	0.385356	90.094000	87.180000	
0.001000	0.275460	0.379993	90.618000	87.310000	
0.001000	0.275292	0.375502	90.534000	87.350000	
0.001000	0.273953	0.380075	90.632000	87.330000	
0.001000	0.275720	0.381283	90.562000	87.510000	
0.001000	0.270237	0.381954	90.844000	87.320000	
0.001000	0.272339	0.381664	90.600000	87.270000	
0.001000	0.272909	0.378173	90.576000	87.340000	
0.001000	0.270069	0.379334	90.756000	87.340000	
0.001000	0.269178	0.377622	90.822000	87.470000	
0.001000	0.271190	0.380665	90.712000	87.200000	
0.001000	0.270044	0.383258	90.756000	87.310000	
0.001000	0.269063	0.382239	90.682000	87.260000	
0.001000	0.265306	0.378796	90.734000	87.310000	
0.001000	0.266846	0.379809	90.866000	87.240000	
0.001000	0.266491	0.381021	90.718000	87.090000	
0.001000	0.268893	0.379968	90.674000	87.300000	
0.001000	0.265193	0.382635	90.902000	87.210000	
0.001000	0.264926	0.379008	90.800000	87.350000	
0.001000	0.268892	0.382495	90.682000	87.320000	
0.001000	0.265389	0.382112	90.854000	87.250000	
0.001000	0.266125	0.380690	90.840000	87.310000	
0.001000	0.265927	0.381154	90.818000	87.180000	
0.001000	0.262821	0.383606	91.116000	87.180000	
0.001000	0.264571	0.378151	90.982000	87.560000	
0.001000	0.265142	0.381202	90.828000	87.390000	
0.001000	0.265439	0.378250	90.898000	87.310000	
0.001000	0.264178	0.380189	90.902000	87.300000	
0.001000	0.264149	0.381524	90.810000	87.180000	
0.001000	0.261591	0.382937	91.014000	87.600000	
0.001000	0.263504	0.378236	90.894000	87.360000	
0.001000	0.263809	0.376742	90.804000	87.710000	
0.001000	0.264543	0.375931	90.922000	87.490000	
0.001000	0.261943	0.382315	91.004000	87.530000	
0.001000	0.258685	0.384656	91.016000	87.510000	
0.001000	0.259125	0.376955	91.144000	87.340000	
0.001000	0.264597	0.380014	90.964000	87.390000	
0.001000	0.261544	0.379360	90.978000	87.320000	
0.001000	0.262820	0.378631	90.924000	87.440000	
0.001000	0.261068	0.378743	91.062000	87.480000	
